tipo,elemento,x1,y1,x2,y2,ancho_px,alto_px,valor_x,valor_y,texto,descripcion
curva,punto,320,41.0,,,,,,,,"Punto de la curva en píxel (320, 41.0); sin calibración suficiente para valor real."
curva,punto,321,41.0,,,,,,,,"Punto de la curva en píxel (321, 41.0); sin calibración suficiente para valor real."
curva,punto,322,41.0,,,,,,,,"Punto de la curva en píxel (322, 41.0); sin calibración suficiente para valor real."
curva,punto,323,41.0,,,,,,,,"Punto de la curva en píxel (323, 41.0); sin calibración suficiente para valor real."
curva,punto,324,41.0,,,,,,,,"Punto de la curva en píxel (324, 41.0); sin calibración suficiente para valor real."
curva,punto,325,41.0,,,,,,,,"Punto de la curva en píxel (325, 41.0); sin calibración suficiente para valor real."
curva,punto,326,41.0,,,,,,,,"Punto de la curva en píxel (326, 41.0); sin calibración suficiente para valor real."
curva,punto,327,41.0,,,,,,,,"Punto de la curva en píxel (327, 41.0); sin calibración suficiente para valor real."
curva,punto,328,40.5,,,,,,,,"Punto de la curva en píxel (328, 40.5); sin calibración suficiente para valor real."
curva,punto,329,40.0,,,,,,,,"Punto de la curva en píxel (329, 40.0); sin calibración suficiente para valor real."
curva,punto,330,40.0,,,,,,,,"Punto de la curva en píxel (330, 40.0); sin calibración suficiente para valor real."
curva,punto,331,40.0,,,,,,,,"Punto de la curva en píxel (331, 40.0); sin calibración suficiente para valor real."
curva,punto,332,40.0,,,,,,,,"Punto de la curva en píxel (332, 40.0); sin calibración suficiente para valor real."
curva,punto,333,40.0,,,,,,,,"Punto de la curva en píxel (333, 40.0); sin calibración suficiente para valor real."
curva,punto,334,40.0,,,,,,,,"Punto de la curva en píxel (334, 40.0); sin calibración suficiente para valor real."
curva,punto,335,40.0,,,,,,,,"Punto de la curva en píxel (335, 40.0); sin calibración suficiente para valor real."
curva,punto,336,40.0,,,,,,,,"Punto de la curva en píxel (336, 40.0); sin calibración suficiente para valor real."
curva,punto,337,40.0,,,,,,,,"Punto de la curva en píxel (337, 40.0); sin calibración suficiente para valor real."
curva,punto,338,40.0,,,,,,,,"Punto de la curva en píxel (338, 40.0); sin calibración suficiente para valor real."
curva,punto,339,40.0,,,,,,,,"Punto de la curva en píxel (339, 40.0); sin calibración suficiente para valor real."
