tipo,elemento,x1,y1,x2,y2,ancho_px,alto_px,valor_x,valor_y,texto,descripcion
curva,punto,339,145.0,,,,,,,,"Punto de la curva en píxel (339, 145.0); sin calibración suficiente para valor real."
curva,punto,340,145.5,,,,,,,,"Punto de la curva en píxel (340, 145.5); sin calibración suficiente para valor real."
curva,punto,341,146.5,,,,,,,,"Punto de la curva en píxel (341, 146.5); sin calibración suficiente para valor real."
curva,punto,342,146.5,,,,,,,,"Punto de la curva en píxel (342, 146.5); sin calibración suficiente para valor real."
curva,punto,343,147.5,,,,,,,,"Punto de la curva en píxel (343, 147.5); sin calibración suficiente para valor real."
curva,punto,344,148.0,,,,,,,,"Punto de la curva en píxel (344, 148.0); sin calibración suficiente para valor real."
curva,punto,345,148.5,,,,,,,,"Punto de la curva en píxel (345, 148.5); sin calibración suficiente para valor real."
curva,punto,346,149.5,,,,,,,,"Punto de la curva en píxel (346, 149.5); sin calibración suficiente para valor real."
curva,punto,347,150.0,,,,,,,,"Punto de la curva en píxel (347, 150.0); sin calibración suficiente para valor real."
curva,punto,348,150.5,,,,,,,,"Punto de la curva en píxel (348, 150.5); sin calibración suficiente para valor real."
curva,punto,349,151.0,,,,,,,,"Punto de la curva en píxel (349, 151.0); sin calibración suficiente para valor real."
curva,punto,350,151.5,,,,,,,,"Punto de la curva en píxel (350, 151.5); sin calibración suficiente para valor real."
curva,punto,351,152.0,,,,,,,,"Punto de la curva en píxel (351, 152.0); sin calibración suficiente para valor real."
curva,punto,352,153.0,,,,,,,,"Punto de la curva en píxel (352, 153.0); sin calibración suficiente para valor real."
curva,punto,353,153.5,,,,,,,,"Punto de la curva en píxel (353, 153.5); sin calibración suficiente para valor real."
curva,punto,354,154.0,,,,,,,,"Punto de la curva en píxel (354, 154.0); sin calibración suficiente para valor real."
curva,punto,355,154.5,,,,,,,,"Punto de la curva en píxel (355, 154.5); sin calibración suficiente para valor real."
curva,punto,356,155.5,,,,,,,,"Punto de la curva en píxel (356, 155.5); sin calibración suficiente para valor real."
curva,punto,357,155.5,,,,,,,,"Punto de la curva en píxel (357, 155.5); sin calibración suficiente para valor real."
curva,punto,358,156.5,,,,,,,,"Punto de la curva en píxel (358, 156.5); sin calibración suficiente para valor real."
curva,punto,359,157.0,,,,,,,,"Punto de la curva en píxel (359, 157.0); sin calibración suficiente para valor real."
curva,punto,360,157.5,,,,,,,,"Punto de la curva en píxel (360, 157.5); sin calibración suficiente para valor real."
curva,punto,361,158.0,,,,,,,,"Punto de la curva en píxel (361, 158.0); sin calibración suficiente para valor real."
curva,punto,362,159.0,,,,,,,,"Punto de la curva en píxel (362, 159.0); sin calibración suficiente para valor real."
curva,punto,363,159.5,,,,,,,,"Punto de la curva en píxel (363, 159.5); sin calibración suficiente para valor real."
curva,punto,364,160.0,,,,,,,,"Punto de la curva en píxel (364, 160.0); sin calibración suficiente para valor real."
curva,punto,365,160.5,,,,,,,,"Punto de la curva en píxel (365, 160.5); sin calibración suficiente para valor real."
