tipo,elemento,x1,y1,x2,y2,ancho_px,alto_px,valor_x,valor_y,texto,descripcion
curva,punto,273,78.5,,,,,,,,"Punto de la curva en píxel (273, 78.5); sin calibración suficiente para valor real."
curva,punto,274,78.0,,,,,,,,"Punto de la curva en píxel (274, 78.0); sin calibración suficiente para valor real."
curva,punto,275,78.0,,,,,,,,"Punto de la curva en píxel (275, 78.0); sin calibración suficiente para valor real."
curva,punto,276,77.5,,,,,,,,"Punto de la curva en píxel (276, 77.5); sin calibración suficiente para valor real."
curva,punto,277,77.0,,,,,,,,"Punto de la curva en píxel (277, 77.0); sin calibración suficiente para valor real."
curva,punto,278,76.5,,,,,,,,"Punto de la curva en píxel (278, 76.5); sin calibración suficiente para valor real."
curva,punto,279,76.0,,,,,,,,"Punto de la curva en píxel (279, 76.0); sin calibración suficiente para valor real."
curva,punto,280,75.5,,,,,,,,"Punto de la curva en píxel (280, 75.5); sin calibración suficiente para valor real."
curva,punto,281,75.5,,,,,,,,"Punto de la curva en píxel (281, 75.5); sin calibración suficiente para valor real."
curva,punto,282,75.5,,,,,,,,"Punto de la curva en píxel (282, 75.5); sin calibración suficiente para valor real."
curva,punto,283,74.5,,,,,,,,"Punto de la curva en píxel (283, 74.5); sin calibración suficiente para valor real."
curva,punto,284,74.0,,,,,,,,"Punto de la curva en píxel (284, 74.0); sin calibración suficiente para valor real."
curva,punto,285,73.5,,,,,,,,"Punto de la curva en píxel (285, 73.5); sin calibración suficiente para valor real."
curva,punto,286,73.0,,,,,,,,"Punto de la curva en píxel (286, 73.0); sin calibración suficiente para valor real."
curva,punto,287,73.0,,,,,,,,"Punto de la curva en píxel (287, 73.0); sin calibración suficiente para valor real."
curva,punto,288,72.0,,,,,,,,"Punto de la curva en píxel (288, 72.0); sin calibración suficiente para valor real."
curva,punto,289,71.5,,,,,,,,"Punto de la curva en píxel (289, 71.5); sin calibración suficiente para valor real."
curva,punto,290,71.0,,,,,,,,"Punto de la curva en píxel (290, 71.0); sin calibración suficiente para valor real."
curva,punto,291,71.0,,,,,,,,"Punto de la curva en píxel (291, 71.0); sin calibración suficiente para valor real."
curva,punto,292,70.5,,,,,,,,"Punto de la curva en píxel (292, 70.5); sin calibración suficiente para valor real."
curva,punto,293,70.0,,,,,,,,"Punto de la curva en píxel (293, 70.0); sin calibración suficiente para valor real."
curva,punto,294,69.5,,,,,,,,"Punto de la curva en píxel (294, 69.5); sin calibración suficiente para valor real."
curva,punto,295,69.0,,,,,,,,"Punto de la curva en píxel (295, 69.0); sin calibración suficiente para valor real."
curva,punto,296,68.5,,,,,,,,"Punto de la curva en píxel (296, 68.5); sin calibración suficiente para valor real."
curva,punto,297,68.0,,,,,,,,"Punto de la curva en píxel (297, 68.0); sin calibración suficiente para valor real."
curva,punto,298,67.5,,,,,,,,"Punto de la curva en píxel (298, 67.5); sin calibración suficiente para valor real."
curva,punto,299,67.0,,,,,,,,"Punto de la curva en píxel (299, 67.0); sin calibración suficiente para valor real."
curva,punto,300,66.5,,,,,,,,"Punto de la curva en píxel (300, 66.5); sin calibración suficiente para valor real."
curva,punto,301,66.0,,,,,,,,"Punto de la curva en píxel (301, 66.0); sin calibración suficiente para valor real."
curva,punto,302,65.5,,,,,,,,"Punto de la curva en píxel (302, 65.5); sin calibración suficiente para valor real."
curva,punto,303,65.5,,,,,,,,"Punto de la curva en píxel (303, 65.5); sin calibración suficiente para valor real."
curva,punto,304,65.0,,,,,,,,"Punto de la curva en píxel (304, 65.0); sin calibración suficiente para valor real."
curva,punto,305,64.5,,,,,,,,"Punto de la curva en píxel (305, 64.5); sin calibración suficiente para valor real."
curva,punto,306,64.0,,,,,,,,"Punto de la curva en píxel (306, 64.0); sin calibración suficiente para valor real."
curva,punto,307,63.5,,,,,,,,"Punto de la curva en píxel (307, 63.5); sin calibración suficiente para valor real."
curva,punto,308,63.0,,,,,,,,"Punto de la curva en píxel (308, 63.0); sin calibración suficiente para valor real."
curva,punto,309,62.5,,,,,,,,"Punto de la curva en píxel (309, 62.5); sin calibración suficiente para valor real."
curva,punto,310,62.0,,,,,,,,"Punto de la curva en píxel (310, 62.0); sin calibración suficiente para valor real."
curva,punto,311,61.5,,,,,,,,"Punto de la curva en píxel (311, 61.5); sin calibración suficiente para valor real."
curva,punto,312,61.5,,,,,,,,"Punto de la curva en píxel (312, 61.5); sin calibración suficiente para valor real."
curva,punto,313,61.0,,,,,,,,"Punto de la curva en píxel (313, 61.0); sin calibración suficiente para valor real."
curva,punto,314,60.5,,,,,,,,"Punto de la curva en píxel (314, 60.5); sin calibración suficiente para valor real."
curva,punto,315,60.0,,,,,,,,"Punto de la curva en píxel (315, 60.0); sin calibración suficiente para valor real."
curva,punto,316,59.5,,,,,,,,"Punto de la curva en píxel (316, 59.5); sin calibración suficiente para valor real."
curva,punto,317,58.5,,,,,,,,"Punto de la curva en píxel (317, 58.5); sin calibración suficiente para valor real."
curva,punto,318,58.5,,,,,,,,"Punto de la curva en píxel (318, 58.5); sin calibración suficiente para valor real."
curva,punto,319,58.0,,,,,,,,"Punto de la curva en píxel (319, 58.0); sin calibración suficiente para valor real."
curva,punto,320,57.5,,,,,,,,"Punto de la curva en píxel (320, 57.5); sin calibración suficiente para valor real."
curva,punto,321,57.5,,,,,,,,"Punto de la curva en píxel (321, 57.5); sin calibración suficiente para valor real."
curva,punto,322,57.0,,,,,,,,"Punto de la curva en píxel (322, 57.0); sin calibración suficiente para valor real."
curva,punto,323,56.5,,,,,,,,"Punto de la curva en píxel (323, 56.5); sin calibración suficiente para valor real."
curva,punto,324,56.0,,,,,,,,"Punto de la curva en píxel (324, 56.0); sin calibración suficiente para valor real."
curva,punto,325,55.5,,,,,,,,"Punto de la curva en píxel (325, 55.5); sin calibración suficiente para valor real."
